auth_id,name,birthday,birthyear,book_id,title,pub_year,pub_month,avg_review,publication
14219,John Ringo,3/20/63,1963,662657,"The Hero (Posleen War, #5)",2005,11,3.42,2005
8375,Keith Roberts,9/20/35,1935,599588,Pavane,2001,2,3.71,2001
8375,Keith Roberts,9/20/35,1935,2332214,The Furies,1985,.,3.88,1985
8375,Keith Roberts,9/20/35,1935,2255084,Molly Zero,1985,.,3.75,1985
8375,Keith Roberts,9/20/35,1935,3284073,The Grain Kings,1977,11,3.65,1977
8375,Keith Roberts,9/20/35,1935,842205,Degas: Colour Library,1998,8,4.6,1998
8375,Keith Roberts,9/20/35,1935,1068957,Bruegel: Colour Library,1998,8,4.11,1998
8375,Keith Roberts,9/20/35,1935,2884413,The Inner Wheel,1970,.,3.71,1970
8375,Keith Roberts,9/20/35,1935,4414199,The Lordly Ones,1986,1,3,1986
8375,Keith Roberts,9/20/35,1935,11553889,"The Origins of Business, Money and Markets",2011,6,3.5,2011
8375,Keith Roberts,9/20/35,1935,17662723,The Impressionists and Post-Impressionists,1975,.,5,1975
8375,Keith Roberts,9/20/35,1935,5900191,The Passing of the Dragons,1977,4,3.33,1977
8375,Keith Roberts,9/20/35,1935,5903945,A Gallery Of Masterpieces: From Giotto To Picasso,1974,.,4.5,1974
8375,Keith Roberts,9/20/35,1935,3422533,Kaeti on Tour,1992,10,3.5,1992
8375,Keith Roberts,9/20/35,1935,6696925,Irish Encounters: A Short Travel,1988,.,3,1988
8375,Keith Roberts,9/20/35,1935,6523339,Grainne,1987,4,2,1987
8375,Keith Roberts,9/20/35,1935,16179865,Reynolds,1965,.,3,1965
8375,Keith Roberts,9/20/35,1935,17083906,Gainsborough,1965,.,3,1965
92157,Frank M. Robinson,8/9/26,1926,196264,50 Short Science Fiction Tales,1963,2,3.92,1963
92157,Frank M. Robinson,8/9/26,1926,430150,The Dark Beyond the Stars,1997,11,4.04,1997
92157,Frank M. Robinson,8/9/26,1926,430151,Waiting,2000,4,3.15,2000
92157,Frank M. Robinson,8/9/26,1926,7949047,Le meraviglie del possibile: Antologia della Fantascienza,1992,4,4.39,1992
92157,Frank M. Robinson,8/9/26,1926,615163,The Donor,2005,9,3.32,2005
92157,Frank M. Robinson,8/9/26,1926,373353,The Glass Inferno,1982,5,3.65,1982
92157,Frank M. Robinson,8/9/26,1926,1154584,Dinosaur Fantastic,1993,7,3.69,1993
92157,Frank M. Robinson,8/9/26,1926,430148,The Power,2000,3,3.54,2000
92157,Frank M. Robinson,8/9/26,1926,3070088,The Gold Crew,1980,2,3.8,1980
92157,Frank M. Robinson,8/9/26,1926,8974534,Combat SF,1984,2,4.03,1984
92157,Frank M. Robinson,8/9/26,1926,430147,The Great Divide,2004,7,2.75,2004
92157,Frank M. Robinson,8/9/26,1926,2517946,A Life in the Day of... and Other Short Stories,1981,11,3,1981
92157,Frank M. Robinson,8/9/26,1926,20950651,Decision,2009,8,4,2009
92157,Frank M. Robinson,8/9/26,1926,20950750,The Worlds of Joe Shannon,2010,6,4,2010
92157,Frank M. Robinson,8/9/26,1926,3437145,Death of a Marionette,2000,6,4,2000
128044,Jeanne Robinson,3/30/48,1948,1504729,Stardance,1983,.,3.95,1983
128044,Jeanne Robinson,3/30/48,1948,707492,"Starseed (Stardance, #2)",1992,9,3.89,1992
128044,Jeanne Robinson,3/30/48,1948,707491,"Starmind (Stardance, #3)",1995,6,3.95,1995
128044,Jeanne Robinson,3/30/48,1948,218680,The Star Dancers,1997,8,4.29,1997
128044,Jeanne Robinson,3/30/48,1948,216332,"The Hugo Winners, Volume 4: Thirteen Prizewinning Stories 1976 - 1979",1985,3,4.08,1985
128044,Jeanne Robinson,3/30/48,1948,5139415,Best Science Fiction Stories of the Year: Seventh Annual Collection,1979,8,4.3,1979
128044,Jeanne Robinson,3/30/48,1948,18807639,Monolit: science fiction almanah 2,1984,.,4.33,1984
128044,Jeanne Robinson,3/30/48,1948,902168,Wildflowers,2000,2,4,2000
1858,Kim Stanley Robinson,3/23/52,1952,11830394,2312,2012,5,3.37,2012
1858,Kim Stanley Robinson,3/23/52,1952,41126,Antarctica,1999,7,3.73,1999
1858,Kim Stanley Robinson,3/23/52,1952,41128,"The Wild Shore (Three Californias Triptych, #1)",1995,3,3.78,1995
1858,Kim Stanley Robinson,3/23/52,1952,40364,"The Martians (Mars Trilogy, #3.5)",2000,10,3.45,2000
1858,Kim Stanley Robinson,3/23/52,1952,17669062,Shaman,2013,9,3.55,2013
1858,Kim Stanley Robinson,3/23/52,1952,41125,"The Gold Coast (Three Californias Triptych, #2)",1995,5,3.73,1995
1858,Kim Stanley Robinson,3/23/52,1952,41127,Icehenge,1998,5,3.38,1998
1858,Kim Stanley Robinson,3/23/52,1952,41124,Escape From Kathmandu,2000,6,3.71,2000
1858,Kim Stanley Robinson,3/23/52,1952,41134,The Memory of Whiteness: A Scientific Romance,1996,1,3.48,1996
1858,Kim Stanley Robinson,3/23/52,1952,6661342,The Lucky Strike,2009,10,3.89,2009
1858,Kim Stanley Robinson,3/23/52,1952,8171810,The Best of Kim Stanley Robinson,2010,8,3.72,2010
1858,Kim Stanley Robinson,3/23/52,1952,1655299,Mars Trilogy 1-3,2007,.,4.46,2007
1858,Kim Stanley Robinson,3/23/52,1952,41123,Remaking History and Other Stories,1994,8,3.73,1994
1858,Kim Stanley Robinson,3/23/52,1952,41138,Future Primitive: The New Ecotopias,1997,6,3.51,1997
1858,Kim Stanley Robinson,3/23/52,1952,2329900,Vinland the Dream and Other Stories,2002,.,3.43,2002
1858,Kim Stanley Robinson,3/23/52,1952,423232,Nebula Awards Showcase 2002 (Awards Showcase #3),2002,4,3.57,2002
1858,Kim Stanley Robinson,3/23/52,1952,92621,The Blind Geometer/The New Atlantis,1989,10,3.34,1989
1858,Kim Stanley Robinson,3/23/52,1952,1548441,Down and Out in the Year 2000,1992,11,3.95,1992
19317,Spider Robinson,11/24/48,1948,218677,"Callahan's Crosstime Saloon (Callahan's, #1)",1999,12,4.18,1999
19317,Spider Robinson,11/24/48,1948,218671,"Callahan's Lady (Lady Sally's, #1:Callahan's Series, #4)",2001,8,4.16,2001
19317,Spider Robinson,11/24/48,1948,146842,"Time Travellers Strictly Cash (Callahan's Series, #2)",2001,8,4.18,2001
19317,Spider Robinson,11/24/48,1948,218678,"Lady Slings the Booze (Lady Sally's, #2: Callahan's Series, #5)",2004,12,4.13,2004
19317,Spider Robinson,11/24/48,1948,34270,"The Callahan Chronicals (Callahan's Place Trilogy, #1-3) (Callahan's Series, #1-3)",1997,10,4.3,1997
19317,Spider Robinson,11/24/48,1948,218681,"Callahan's Secret (Callahan's Series, #3)",2002,4,4.17,2002
19317,Spider Robinson,11/24/48,1948,218676,"Callahan's Key (The Place, #1) (Callahan's Series, #8)",2001,5,3.98,2001
19317,Spider Robinson,11/24/48,1948,1504729,Stardance,1983,.,3.95,1983
19317,Spider Robinson,11/24/48,1948,218684,"Callahan's Legacy (Mary's Place, #2) (Callahan's Series, #7)",1997,9,4.1,1997
19317,Spider Robinson,11/24/48,1948,218696,"The Callahan Touch (Mary's Place, #1:Callahan's Series, #6)",1995,1,4.12,1995
19317,Spider Robinson,11/24/48,1948,218670,"Callahan's Con (The Place, #2) (Callahan's Series, #9)",2004,6,4.01,2004
19317,Spider Robinson,11/24/48,1948,218672,Telempath,2001,6,3.71,2001
19317,Spider Robinson,11/24/48,1948,218682,"Mindkiller (Lifehouse, #1)",1988,5,3.91,1988
19317,Spider Robinson,11/24/48,1948,218683,The Free Lunch,2002,8,3.77,2002
19317,Spider Robinson,11/24/48,1948,707492,"Starseed (Stardance, #2)",1992,9,3.89,1992
19317,Spider Robinson,11/24/48,1948,707491,"Starmind (Stardance, #3)",1995,6,3.95,1995
19317,Spider Robinson,11/24/48,1948,707489,"Time Pressure (Lifehouse, #2)",1988,8,3.78,1988
19317,Spider Robinson,11/24/48,1948,218691,Off the Wall at Callahan's (Callahan's Series Excerpts and Quotes),2004,8,3.88,2004
19317,Spider Robinson,11/24/48,1948,74988,By Any Other Name,2001,1,3.72,2001
19317,Spider Robinson,11/24/48,1948,218695,Melancholy Elephants,1985,5,4.09,1985
19317,Spider Robinson,11/24/48,1948,218697,Deathkiller,1996,5,3.84,1996
19317,Spider Robinson,11/24/48,1948,218674,Night of Power,2005,6,3.59,2005
19317,Spider Robinson,11/24/48,1948,218675,"Lifehouse (Lifehouse, #3)",1997,4,3.7,1997
19317,Spider Robinson,11/24/48,1948,218692,Antinomy,1980,1,4.04,1980
19317,Spider Robinson,11/24/48,1948,218673,The Crazy Years,2004,10,4.15,2004
236661,Esther Rochon,6/27/48,1948,7705523,La Rivière des morts,2007,3,3.33,2007
236661,Esther Rochon,6/27/48,1948,9478117,Le rêveur dans la citadelle,1998,3,3.86,1998
236661,Esther Rochon,6/27/48,1948,9478110,Aboli (Les Chroniques infernales #2),1996,9,3.71,1996
236661,Esther Rochon,6/27/48,1948,7705525,Secrets (Les Chroniques infernales #4),1998,3,4,1998
236661,Esther Rochon,6/27/48,1948,9478118,Or (Les Chroniques infernales #5),1999,3,4.5,1999
236661,Esther Rochon,6/27/48,1948,3869762,L'e_puisement du soleil,1985,.,4.25,1985
236661,Esther Rochon,6/27/48,1948,7020797,Le traversier,1987,3,4,1987
236661,Esther Rochon,6/27/48,1948,7705529,Ouverture (Les Chroniques infernales #3),1997,4,3.2,1997
236661,Esther Rochon,6/27/48,1948,8680378,Solaris (#167),2008,.,3,2008
236661,Esther Rochon,6/27/48,1948,7705530,L'espace du diamant,1990,9,3.5,1990
236661,Esther Rochon,6/27/48,1948,7323685,Sorbier (Les Chroniques infernales #6),2000,3,4.33,2000
236661,Esther Rochon,6/27/48,1948,7020798,piège à souvenirs: nouvelles,1991,1,3.67,1991
43942,Gene Roddenberry,8/19/21,1921,1336218,Star Trek,1967,.,3.63,1967
43942,Gene Roddenberry,8/19/21,1921,16418568,Strangers from the Sky,2006,8,3.86,2006
43942,Gene Roddenberry,8/19/21,1921,16399045,Avatar,2001,7,3.87,2001
43942,Gene Roddenberry,8/19/21,1921,1198814,The Star Trek Scriptbooks - Book One: The Q Chronicles,1999,12,4.25,1999
207100,William Rotsler,7/3/26,1926,1160624,"Iron Man: And Call My Killer...MODOK! (Marvel Novel Series, #6)",1979,6,3.47,1979
207100,William Rotsler,7/3/26,1926,1689270,Science Fictionisms,1995,10,3.45,1995
207100,William Rotsler,7/3/26,1926,1315560,"Doctor Strange: Nightmare (Marvel Novel Series, #7)",1979,6,3.56,1979
207100,William Rotsler,7/3/26,1926,4511093,Patron of the Arts,1974,7,3,1974
207100,William Rotsler,7/3/26,1926,4891935,Star Trek Iii Short Stories,1984,6,3,1984
207100,William Rotsler,7/3/26,1926,3700043,To The Land of the Electric Angel,1976,1,3.8,1976
207100,William Rotsler,7/3/26,1926,1315565,Zandra,1978,1,3.67,1978
207100,William Rotsler,7/3/26,1926,7041213,Defence against terror,1985,1,2.25,1985
207100,William Rotsler,7/3/26,1926,4764906,Contemporary Erotic Cinema,1973,4,3.5,1973
207100,William Rotsler,7/3/26,1926,10382991,Arachnophobia: Official Movie Adaptation,1990,.,5,1990
207100,William Rotsler,7/3/26,1926,1315559,Staying Alive,1983,1,5,1983
207100,William Rotsler,7/3/26,1926,1932259,The Hidden Worlds of Zandra,1983,1,3,1983
208090,Christopher Rowley,1/1/48,1948,363883,"Bazil Broketail (Bazil Broketail, #1)",1992,8,4.04,1992
208090,Christopher Rowley,1/1/48,1948,363884,"A Sword for a Dragon (Bazil Broketail, #2)",1993,4,4.04,1993
208090,Christopher Rowley,1/1/48,1948,363885,"Dragons of War (Bazil Broketail, #3)",1994,11,4.01,1994
208090,Christopher Rowley,1/1/48,1948,363887,"A Dragon at Worlds' End (Bazil Broketail, #5)",1997,2,3.96,1997
208090,Christopher Rowley,1/1/48,1948,363890,"Battledragon (Bazil Broketail, #4)",1995,10,4.05,1995
208090,Christopher Rowley,1/1/48,1948,363888,"Dragons of Argonath (Bazil Broketail, #6)",1998,2,4.03,1998
208090,Christopher Rowley,1/1/48,1948,363886,"Dragon Ultimate (Bazil Broketail, #7)",1999,2,3.93,1999
208090,Christopher Rowley,1/1/48,1948,1915108,"Starhammer (The Vang, #1)",1986,1,3.79,1986
208090,Christopher Rowley,1/1/48,1948,1257783,"The Vang: The Military Form (The Vang, #2)",1988,2,4.1,1988
208090,Christopher Rowley,1/1/48,1948,6851246,"Heavy Metal Pulp: Pleasure Model (Netherworld, #1)",2010,2,3.29,2010
208090,Christopher Rowley,1/1/48,1948,363889,The Wizard and the Floating City,1996,6,3.44,1996
208090,Christopher Rowley,1/1/48,1948,1257782,"The Vang: The Battlemaster (The Vang, #3)",1990,9,3.96,1990
208090,Christopher Rowley,1/1/48,1948,1958540,The War for Eternity,1983,10,3.76,1983
208090,Christopher Rowley,1/1/48,1948,366412,"Ancient Enemy (Books of Arna, #1)",2000,2,3.71,2000
208090,Christopher Rowley,1/1/48,1948,1958539,"The Black Ship (Fenrille, #4)",1985,6,3.73,1985
208090,Christopher Rowley,1/1/48,1948,366413,"The Shasht War (Books of Arna, #2)",2001,2,3.71,2001
208090,Christopher Rowley,1/1/48,1948,1178198,Golden Sunlands,1987,6,3.78,1987
208090,Christopher Rowley,1/1/48,1948,366415,"Doom's Break (Books of Arna, #3)",2002,12,3.8,2002
208090,Christopher Rowley,1/1/48,1948,3907241,Arkham Woods,2009,2,3.18,2009
208090,Christopher Rowley,1/1/48,1948,8509271,"Heavy Metal Pulp: Money Shot (Netherworld, #3)",2010,11,3.5,2010
208090,Christopher Rowley,1/1/48,1948,1958538,The Founder,1989,11,3.8,1989
208090,Christopher Rowley,1/1/48,1948,2628672,To A Highland Nation,1993,3,3.83,1993
130704,Rudy Rucker,3/22/46,1946,274043,"Software (Ware, #1)",1987,10,3.73,1987
130704,Rudy Rucker,3/22/46,1946,274005,"Wetware (Ware, #2)",1988,4,3.79,1988
130704,Rudy Rucker,3/22/46,1946,274046,"Freeware (Ware, #3)",1998,3,3.77,1998
130704,Rudy Rucker,3/22/46,1946,612875,Postsingular,2007,10,3.59,2007
130704,Rudy Rucker,3/22/46,1946,274047,"Realware (Ware, #4)",2001,4,3.8,2001
130704,Rudy Rucker,3/22/46,1946,274056,White Light,2001,5,3.84,2001
130704,Rudy Rucker,3/22/46,1946,6665901,"The Ware Tetralogy (Ware, #1-4)",2010,6,3.8,2010
130704,Rudy Rucker,3/22/46,1946,274050,Infinity and the Mind: The Science and Philosophy of the Infinite,2004,11,3.95,2004
130704,Rudy Rucker,3/22/46,1946,274053,The Hacker and the Ants,2003,1,3.61,2003
130704,Rudy Rucker,3/22/46,1946,262856,Master of Space and Time,2005,3,3.74,2005
130704,Rudy Rucker,3/22/46,1946,274045,Mathematicians in Love,2006,11,3.44,2006
130704,Rudy Rucker,3/22/46,1946,274064,The Fourth Dimension: A Guided Tour of the Higher Universes,1985,9,4.16,1985
130704,Rudy Rucker,3/22/46,1946,241883,Semiotext(e) SF,1991,8,4.08,1991
130704,Rudy Rucker,3/22/46,1946,274044,Frek and the Elixir,2005,2,3.82,2005
130704,Rudy Rucker,3/22/46,1946,274051,The Hollow Earth,2006,11,3.52,2006
130704,Rudy Rucker,3/22/46,1946,274063,"Geometry, Relativity and the Fourth Dimension",1977,6,4.17,1977
130704,Rudy Rucker,3/22/46,1946,998361,Mondo 2000: A User's Guide to the New Edge,1992,.,3.96,1992
130704,Rudy Rucker,3/22/46,1946,274060,Gnarl!: Stories,2000,4,3.81,2000
130704,Rudy Rucker,3/22/46,1946,6323318,Hylozoic,2009,5,3.75,2009
130704,Rudy Rucker,3/22/46,1946,274110,"As Above, So Below: A Novel of Peter Bruegel",2003,11,3.88,2003
130704,Rudy Rucker,3/22/46,1946,274088,Saucer Wisdom,2001,7,3.72,2001
130704,Rudy Rucker,3/22/46,1946,274042,"The Lifebox, the Seashell, and the Soul: What Gnarly Computation Taught Me About Ultimate Reality, the Meaning of Life, and How to Be Happy",2006,9,3.72,2006
130704,Rudy Rucker,3/22/46,1946,274055,Mind Tools Pa,1988,2,4.12,1988
130704,Rudy Rucker,3/22/46,1946,274049,Mad Professor: The Uncollected Short Stories of Rudy Rucker,2006,12,3.81,2006
130704,Rudy Rucker,3/22/46,1946,274100,Spacetime Donuts,1981,10,3.78,1981
130704,Rudy Rucker,3/22/46,1946,274101,Seek!: Selected Nonfiction,1999,6,3.64,1999
130704,Rudy Rucker,3/22/46,1946,16040667,Turing & Burroughs,2012,9,3.68,2012
130704,Rudy Rucker,3/22/46,1946,274099,The 57th Franz Kafka,1983,1,3.9,1983
130704,Rudy Rucker,3/22/46,1946,11391262,Surfing the Gnarl,2012,1,3.45,2012
43989,Kristine Kathryn Rusch,6/4/60,1960,700095,The New Rebellion,2011,6,3.33,2011
43989,Kristine Kathryn Rusch,6/4/60,1960,372000,"The Disappeared (Retrieval Artist, #1)",2002,7,3.7,2002
43989,Kristine Kathryn Rusch,6/4/60,1960,6715610,"Diving into the Wreck (Diving Universe, #1)",2009,11,3.45,2009
43989,Kristine Kathryn Rusch,6/4/60,1960,372004,"Extremes (Retrieval Artist, #2)",2003,7,3.92,2003
43989,Kristine Kathryn Rusch,6/4/60,1960,372007,The Sacrifice (The Fey #1),1995,12,3.72,1995
43989,Kristine Kathryn Rusch,6/4/60,1960,371999,"Consequences (Retrieval Artist, #3)",2004,4,3.99,2004
43989,Kristine Kathryn Rusch,6/4/60,1960,663712,"Buried Deep (Retrieval Artist, #4)",2005,4,4.03,2005
43989,Kristine Kathryn Rusch,6/4/60,1960,372002,"Paloma (Retrieval Artist, #5)",2006,10,4.12,2006
43989,Kristine Kathryn Rusch,6/4/60,1960,743104,X-Men,2000,6,3.58,2000
43989,Kristine Kathryn Rusch,6/4/60,1960,5168408,"Duplicate Effort (Retrieval Artist, #7)",2009,2,4.12,2009
43989,Kristine Kathryn Rusch,6/4/60,1960,663713,"Recovery Man (Retrieval Artist, #6)",2007,9,4.11,2007
43989,Kristine Kathryn Rusch,6/4/60,1960,201036,The Changeling (The Fey #2),1996,5,3.95,1996
43989,Kristine Kathryn Rusch,6/4/60,1960,9631963,"City of Ruins (Diving Universe, #2)",2011,5,3.82,2011
43989,Kristine Kathryn Rusch,6/4/60,1960,1280899,The Rival (The Fey #3),1997,3,3.97,1997
43989,Kristine Kathryn Rusch,6/4/60,1960,201037,"Victory (The Fey, #5)",1998,11,4.07,1998
43989,Kristine Kathryn Rusch,6/4/60,1960,11340238,"Boneyards (Diving Universe, #3)",2012,1,3.65,2012
43989,Kristine Kathryn Rusch,6/4/60,1960,372006,"The Resistance (The Fey, #4)",1998,6,3.91,1998
43989,Kristine Kathryn Rusch,6/4/60,1960,12786674,"Anniversary Day (Retrieval Artist, #8)",2011,9,4.11,2011
43989,Kristine Kathryn Rusch,6/4/60,1960,16038827,Blowback: A Retrieval Artist Novel,2012,9,4.22,2012
43989,Kristine Kathryn Rusch,6/4/60,1960,1280884,"The Black Queen (Black Throne, #1)",1999,8,3.93,1999
43989,Kristine Kathryn Rusch,6/4/60,1960,1531165,The White Mists of Power,1991,11,3.28,1991
43989,Kristine Kathryn Rusch,6/4/60,1960,1280888,Fantasy Life,2003,10,3.79,2003
43989,Kristine Kathryn Rusch,6/4/60,1960,18048263,"Skirmishes (Diving Universe, #4)",2013,9,3.92,2013
43989,Kristine Kathryn Rusch,6/4/60,1960,372005,Alien Influences,1997,11,3.85,1997
43989,Kristine Kathryn Rusch,6/4/60,1960,372001,The Retrieval Artist and Other Stories,2003,6,3.67,2003
43989,Kristine Kathryn Rusch,6/4/60,1960,15723632,The Retrieval Artist: A Retrieval Artist Short Novel,2010,7,4.02,2010
43989,Kristine Kathryn Rusch,6/4/60,1960,13512613,Becalmed: A Diving Universe Novella,2012,1,3.84,2012
43989,Kristine Kathryn Rusch,6/4/60,1960,1280892,Heart Readers,1993,3,3.22,1993
52310,Joanna Russ,2/22/37,1937,36320,Tales of the Cthulhu Mythos,1998,9,4.22,1998
52310,Joanna Russ,2/22/37,1937,620486,Cthulhu 2000,1999,5,4.1,1999
52310,Joanna Russ,2/22/37,1937,600350,"Again, Dangerous Visions",1972,.,4.14,1972
52310,Joanna Russ,2/22/37,1937,908311,The Female Man,1997,7,3.55,1997
52310,Joanna Russ,2/22/37,1937,531480,The Dark Descent,1999,8,4.28,1999
52310,Joanna Russ,2/22/37,1937,614556,"Alchemy and Academe : A Collection of Original Stories Concerning Themselves with Transmutations, Mental and Elemental, Alchemical and Academic",1979,12,3.6,1979
52310,Joanna Russ,2/22/37,1937,1047343,How to Suppress Women's Writing,1983,1,4.29,1983
52310,Joanna Russ,2/22/37,1937,573180,The Armless Maiden And Other Tales For Childhood's Survivors,1995,4,4.16,1995
52310,Joanna Russ,2/22/37,1937,651807,We Who Are About To...,2005,3,3.62,2005
52310,Joanna Russ,2/22/37,1937,600351,"Again, Dangerous Visions 1",1977,8,4.01,1977
52310,Joanna Russ,2/22/37,1937,520723,The World Treasury of Science Fiction,1989,3,4.06,1989
52310,Joanna Russ,2/22/37,1937,1047347,Picnic on Paradise,1979,4,3.41,1979
52310,Joanna Russ,2/22/37,1937,555909,"Women of Wonder, the Classic Years: Science Fiction by Women from the 1940s to the 1970s",1995,7,4.15,1995
52310,Joanna Russ,2/22/37,1937,2211959,Women of Wonder: Science-Fiction Stories by Women about Women,1978,7,3.92,1978
52310,Joanna Russ,2/22/37,1937,798127,The Locus Awards: Thirty Years of the Best in Science Fiction and Fantasy,2004,7,4.19,2004
52310,Joanna Russ,2/22/37,1937,1417063,The Adventures of Alyx,1983,8,3.57,1983
52310,Joanna Russ,2/22/37,1937,1338763,Extra (Ordinary) People,1984,2,3.92,1984
52310,Joanna Russ,2/22/37,1937,91040,To Write Like a Woman: Essays in Feminism and Science Fiction,1995,6,4.02,1995
52310,Joanna Russ,2/22/37,1937,694362,And Chaos Died,1979,5,3.32,1979
52310,Joanna Russ,2/22/37,1937,1047346,The Two of Them,2005,3,3.44,2005
52310,Joanna Russ,2/22/37,1937,134442,On Strike Against God (Feminist Series),1985,10,4.44,1985
52310,Joanna Russ,2/22/37,1937,2632650,The Zanzibar Cat,1983,11,3.74,1983
52310,Joanna Russ,2/22/37,1937,694367,The Hidden Side of the Moon,1988,10,3.67,1988
52310,Joanna Russ,2/22/37,1937,694360,"Magic Mommas, Trembling Sisters, Puritans & Perverts",1985,4,4.19,1985
52310,Joanna Russ,2/22/37,1937,1047345,"What Are We Fighting For? Sex, Race, Class & The Future of Feminism",1998,3,4.25,1998
52310,Joanna Russ,2/22/37,1937,163852,Kittatinny: A Tale of Magic,1978,12,4.12,1978
52310,Joanna Russ,2/22/37,1937,686550,The Country You Have Never Seen: Essays & Reviews,2007,10,4,2007
52310,Joanna Russ,2/22/37,1937,17261857,Själens ensamhet,1982,.,3.5,1982
13992,Richard Paul Russo,5/7/54,1954,24827,Ship of Fools,2001,12,3.73,2001
13992,Richard Paul Russo,5/7/54,1954,167056,Carlucci 3-in-1,2003,9,4.03,2003
13992,Richard Paul Russo,5/7/54,1954,107822,The Rosetta Codex,2007,4,3.15,2007
13992,Richard Paul Russo,5/7/54,1954,37271,Destroying Angel,1992,7,3.58,1992
13992,Richard Paul Russo,5/7/54,1954,673831,Carlucci's Edge,1995,6,3.92,1995
13992,Richard Paul Russo,5/7/54,1954,656970,Carlucci's Heart,1997,11,4.25,1997
13992,Richard Paul Russo,5/7/54,1954,511877,Mammoth Book of On The Road,2002,.,4.27,2002
13992,Richard Paul Russo,5/7/54,1954,394052,The Silver Gryphon,2003,5,3.56,2003
13992,Richard Paul Russo,5/7/54,1954,517554,Inner Eclipse,1988,2,2.91,1988
13992,Richard Paul Russo,5/7/54,1954,13515941,Täheaeg 1: Sädelevad uksed,2002,.,3.5,2002
13992,Richard Paul Russo,5/7/54,1954,37270,Terminal Visions,2000,9,3.5,2000
13992,Richard Paul Russo,5/7/54,1954,2773186,"Fantasy & Science Fiction, March 2008 (Vol 114, #3)",2008,3,3.6,2008
13992,Richard Paul Russo,5/7/54,1954,18876039,La Nef des fous,2006,.,4,2006
13992,Richard Paul Russo,5/7/54,1954,13556243,Millennium Fantasy & Science Fiction,2009,6,4.33,2009
13992,Richard Paul Russo,5/7/54,1954,5115598,"Just Drive, She Said",1992,.,4,1992
13992,Richard Paul Russo,5/7/54,1954,6821624,"Fantasy & Science Fiction, December 1997 (Vol 93, #96)",1997,12,4,1997
13992,Richard Paul Russo,5/7/54,1954,2250588,Homályos Zóna,1988,.,4,1988
13992,Richard Paul Russo,5/7/54,1954,17662554,"Fantasy & Science Fiction, August 1998 (Vol 95, #2)",1998,8,4,1998
13992,Richard Paul Russo,5/7/54,1954,18270570,Futura - broj 6,1993,3,4,1993
13992,Richard Paul Russo,5/7/54,1954,18366641,Futura - broj 62,1997,12,3,1997
13992,Richard Paul Russo,5/7/54,1954,18585583,Best of Fantasy and Science Fiction Magazine,2003,9,3,2003
13992,Richard Paul Russo,5/7/54,1954,18377007,Futura - broj 80/81,1999,7,3,1999
13992,Richard Paul Russo,5/7/54,1954,16119265,Sirius - Biblioteka znanstvene fantastike broj 159/160,1989,8,2,1989
23124,Eric Frank Russell,1/6/05,1905,335919,Wasp,2001,12,4.11,2001
23124,Eric Frank Russell,1/6/05,1905,368580,Next of Kin,2002,9,4,2002
23124,Eric Frank Russell,1/6/05,1905,1875974,The Great Explosion,1993,8,3.94,1993
23124,Eric Frank Russell,1/6/05,1905,41093,"Men, Martians and Machines",1984,2,3.73,1984
23124,Eric Frank Russell,1/6/05,1905,1025194,Sinister Barrier,1986,2,3.5,1986
23124,Eric Frank Russell,1/6/05,1905,1414641,The Best of Eric Frank Russell,1986,6,4.19,1986
23124,Eric Frank Russell,1/6/05,1905,2192968,Three to Conquer,1986,4,4.1,1986
23124,Eric Frank Russell,1/6/05,1905,1226425,"The Space Willies / Six Worlds Yonder (Ace Double, 77785)",1971,7,4.35,1971
23124,Eric Frank Russell,1/6/05,1905,6260599,Somewhere a Voice,1965,.,4.04,1965
23124,Eric Frank Russell,1/6/05,1905,16494814,The Mindwarpers,1965,.,3.52,1965
23124,Eric Frank Russell,1/6/05,1905,1875973,Far Stars,1961,12,4.11,1961
23124,Eric Frank Russell,1/6/05,1905,1875970,Deep Space,1989,10,3.94,1989
23124,Eric Frank Russell,1/6/05,1905,1414639,Like Nothing On Earth,1986,10,3.85,1986
23124,Eric Frank Russell,1/6/05,1905,2335040,Three to Conquer/Doomsday Eve,1956,.,4,1956
23124,Eric Frank Russell,1/6/05,1905,17235482,Balsas tyruose,1993,.,3.83,1993
23124,Eric Frank Russell,1/6/05,1905,863822,"Sentinels Of Space / The Ultimate Invader (Classic Ace Double, D 44)",1954,1,2.83,1954
23124,Eric Frank Russell,1/6/05,1905,11526684,Darker Tides,2006,.,4.25,2006
23124,Eric Frank Russell,1/6/05,1905,17205361,Welkom op Aarde,1974,.,4.33,1974
23124,Eric Frank Russell,1/6/05,1905,10238335,"Duiveltjelief (Bruna science fiction, 4)",1971,.,4.33,1971
23124,Eric Frank Russell,1/6/05,1905,13644933,Symbiotica e altre storie,2001,.,5,2001
23124,Eric Frank Russell,1/6/05,1905,15847696,Il collezionista,1965,10,4,1965
23124,Eric Frank Russell,1/6/05,1905,17906133,Aan het eind van de regenboog,1979,.,4,1979
23124,Eric Frank Russell,1/6/05,1905,16250803,Dark Tides,1963,11,3,1963
50408,Geoff Ryman,1/1/51,1951,258099,Was,1993,5,3.92,1993
50408,Geoff Ryman,1/1/51,1951,8966218,Brave New Worlds,2011,1,4.04,2011
50408,Geoff Ryman,1/1/51,1951,258096,The Child Garden,2005,8,3.79,2005
50408,Geoff Ryman,1/1/51,1951,87748,253,1998,8,3.58,1998
